"cnty_fips","display_name","Value","theme_range"
48449,"""Titus, (TX)""",22.6,"19.6 - 22.7 (37)"
48451,"""Tom Green, (TX)""",13.8,"7.3 - 13.8 (36)"
48453,"""Travis, (TX)""",15.6,"13.9 - 16.5 (36)"
48455,"""Trinity, (TX)""",31.3,"22.8 - 50.9 (34)"
48457,"""Tyler, (TX)""",28.9,"22.8 - 50.9 (34)"
48459,"""Upshur, (TX)""",20.5,"19.6 - 22.7 (37)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",22,"19.6 - 22.7 (37)"
48465,"""Val Verde, (TX)""",24.9,"22.8 - 50.9 (34)"
48467,"""Van Zandt, (TX)""",16.5,"13.9 - 16.5 (36)"
48469,"""Victoria, (TX)""",17.4,"16.6 - 19.5 (35)"
48471,"""Walker, (TX)""",18.1,"16.6 - 19.5 (35)"
48473,"""Waller, (TX)""",16.1,"13.9 - 16.5 (36)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",13.4,"7.3 - 13.8 (36)"
48479,"""Webb, (TX)""",21.5,"19.6 - 22.7 (37)"
48481,"""Wharton, (TX)""",19.9,"19.6 - 22.7 (37)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",17.9,"16.6 - 19.5 (35)"
48487,"""Wilbarger, (TX)""",19.3,"16.6 - 19.5 (35)"
48489,"""Willacy, (TX)""",14.8,"13.9 - 16.5 (36)"
48491,"""Williamson, (TX)""",13.4,"7.3 - 13.8 (36)"
48493,"""Wilson, (TX)""",21.4,"19.6 - 22.7 (37)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",16.3,"13.9 - 16.5 (36)"
48499,"""Wood, (TX)""",15.6,"13.9 - 16.5 (36)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",12.1,"7.3 - 13.8 (36)"
48505,"""Zapata, (TX)""",-1,
48507,"""Zavala, (TX)""",44.9,"22.8 - 50.9 (34)"
