,cnty_fips,display_name,Y,theme_range,gender,race,year
236,48473,"""Waller, (TX)""",15.4,15.4 - 17.4 (36),2,1,2012-2014
237,48475,"""Ward, (TX)""",-1.0,,2,1,2012-2014
238,48477,"""Washington, (TX)""",15.6,15.4 - 17.4 (36),2,1,2012-2014
239,48479,"""Webb, (TX)""",18.0,17.5 - 20.2 (31),2,1,2012-2014
240,48481,"""Wharton, (TX)""",20.5,20.3 - 38.7 (34),2,1,2012-2014
241,48483,"""Wheeler, (TX)""",-1.0,,2,1,2012-2014
242,48485,"""Wichita, (TX)""",15.7,15.4 - 17.4 (36),2,1,2012-2014
243,48487,"""Wilbarger, (TX)""",19.2,17.5 - 20.2 (31),2,1,2012-2014
244,48489,"""Willacy, (TX)""",-1.0,,2,1,2012-2014
245,48491,"""Williamson, (TX)""",12.1,6.9 - 13.3 (34),2,1,2012-2014
246,48493,"""Wilson, (TX)""",20.2,17.5 - 20.2 (31),2,1,2012-2014
247,48495,"""Winkler, (TX)""",-1.0,,2,1,2012-2014
248,48497,"""Wise, (TX)""",16.1,15.4 - 17.4 (36),2,1,2012-2014
249,48499,"""Wood, (TX)""",16.0,15.4 - 17.4 (36),2,1,2012-2014
250,48501,"""Yoakum, (TX)""",-1.0,,2,1,2012-2014
251,48503,"""Young, (TX)""",17.6,17.5 - 20.2 (31),2,1,2012-2014
252,48505,"""Zapata, (TX)""",18.1,17.5 - 20.2 (31),2,1,2012-2014
253,48507,"""Zavala, (TX)""",32.4,20.3 - 38.7 (34),2,1,2012-2014
0,48001,"""Anderson, (TX)""",125.1,115.8 - 241.2 (18),1,2,2014-2016
1,48003,"""Andrews, (TX)""",-1.0,,1,2,2014-2016
2,48005,"""Angelina, (TX)""",107.2,98.4 - 115.7 (18),1,2,2014-2016
3,48007,"""Aransas, (TX)""",-1.0,,1,2,2014-2016
4,48009,"""Archer, (TX)""",-1.0,,1,2,2014-2016
5,48011,"""Armstrong, (TX)""",-1.0,,1,2,2014-2016
6,48013,"""Atascosa, (TX)""",-1.0,,1,2,2014-2016
7,48015,"""Austin, (TX)""",127.2,115.8 - 241.2 (18),1,2,2014-2016
8,48017,"""Bailey, (TX)""",-1.0,,1,2,2014-2016
9,48019,"""Bandera, (TX)""",-1.0,,1,2,2014-2016
10,48021,"""Bastrop, (TX)""",91.2,86.0 - 98.3 (18),1,2,2014-2016
11,48023,"""Baylor, (TX)""",-1.0,,1,2,2014-2016
12,48025,"""Bee, (TX)""",-1.0,,1,2,2014-2016
13,48027,"""Bell, (TX)""",121.7,115.8 - 241.2 (18),1,2,2014-2016
14,48029,"""Bexar, (TX)""",53.3,42.6 - 76.4 (19),1,2,2014-2016
15,48031,"""Blanco, (TX)""",-1.0,,1,2,2014-2016
16,48033,"""Borden, (TX)""",-1.0,,1,2,2014-2016
17,48035,"""Bosque, (TX)""",-1.0,,1,2,2014-2016
18,48037,"""Bowie, (TX)""",94.3,86.0 - 98.3 (18),1,2,2014-2016
19,48039,"""Brazoria, (TX)""",80.6,76.5 - 85.9 (18),1,2,2014-2016
20,48041,"""Brazos, (TX)""",91.3,86.0 - 98.3 (18),1,2,2014-2016
21,48043,"""Brewster, (TX)""",-1.0,,1,2,2014-2016
22,48045,"""Briscoe, (TX)""",-1.0,,1,2,2014-2016
23,48047,"""Brooks, (TX)""",-1.0,,1,2,2014-2016
24,48049,"""Brown, (TX)""",-1.0,,1,2,2014-2016
25,48051,"""Burleson, (TX)""",76.4,42.6 - 76.4 (19),1,2,2014-2016
26,48053,"""Burnet, (TX)""",-1.0,,1,2,2014-2016
27,48055,"""Caldwell, (TX)""",173.0,115.8 - 241.2 (18),1,2,2014-2016
28,48057,"""Calhoun, (TX)""",-1.0,,1,2,2014-2016
29,48059,"""Callahan, (TX)""",-1.0,,1,2,2014-2016
30,48061,"""Cameron, (TX)""",-1.0,,1,2,2014-2016
31,48063,"""Camp, (TX)""",49.7,42.6 - 76.4 (19),1,2,2014-2016
32,48065,"""Carson, (TX)""",-1.0,,1,2,2014-2016
33,48067,"""Cass, (TX)""",123.5,115.8 - 241.2 (18),1,2,2014-2016
34,48069,"""Castro, (TX)""",-1.0,,1,2,2014-2016
35,48071,"""Chambers, (TX)""",-1.0,,1,2,2014-2016
36,48073,"""Cherokee, (TX)""",83.0,76.5 - 85.9 (18),1,2,2014-2016
37,48075,"""Childress, (TX)""",-1.0,,1,2,2014-2016
38,48077,"""Clay, (TX)""",-1.0,,1,2,2014-2016
39,48079,"""Cochran, (TX)""",-1.0,,1,2,2014-2016
40,48081,"""Coke, (TX)""",-1.0,,1,2,2014-2016
41,48083,"""Coleman, (TX)""",-1.0,,1,2,2014-2016
42,48085,"""Collin, (TX)""",81.0,76.5 - 85.9 (18),1,2,2014-2016
43,48087,"""Collingsworth, (TX)""",-1.0,,1,2,2014-2016
44,48089,"""Colorado, (TX)""",89.7,86.0 - 98.3 (18),1,2,2014-2016
45,48091,"""Comal, (TX)""",-1.0,,1,2,2014-2016
46,48093,"""Comanche, (TX)""",-1.0,,1,2,2014-2016
47,48095,"""Concho, (TX)""",-1.0,,1,2,2014-2016
48,48097,"""Cooke, (TX)""",177.1,115.8 - 241.2 (18),1,2,2014-2016
49,48099,"""Coryell, (TX)""",58.1,42.6 - 76.4 (19),1,2,2014-2016
50,48101,"""Cottle, (TX)""",-1.0,,1,2,2014-2016
51,48103,"""Crane, (TX)""",-1.0,,1,2,2014-2016
52,48105,"""Crockett, (TX)""",-1.0,,1,2,2014-2016
53,48107,"""Crosby, (TX)""",-1.0,,1,2,2014-2016
54,48109,"""Culberson, (TX)""",-1.0,,1,2,2014-2016
55,48111,"""Dallam, (TX)""",-1.0,,1,2,2014-2016
56,48113,"""Dallas, (TX)""",89.2,86.0 - 98.3 (18),1,2,2014-2016
57,48115,"""Dawson, (TX)""",-1.0,,1,2,2014-2016
58,48117,"""Deaf Smith, (TX)""",-1.0,,1,2,2014-2016
59,48119,"""Delta, (TX)""",-1.0,,1,2,2014-2016
60,48121,"""Denton, (TX)""",109.1,98.4 - 115.7 (18),1,2,2014-2016
61,48123,"""DeWitt, (TX)""",101.9,98.4 - 115.7 (18),1,2,2014-2016
62,48125,"""Dickens, (TX)""",-1.0,,1,2,2014-2016
63,48127,"""Dimmit, (TX)""",-1.0,,1,2,2014-2016
64,48129,"""Donley, (TX)""",-1.0,,1,2,2014-2016
65,48131,"""Duval, (TX)""",-1.0,,1,2,2014-2016
66,48133,"""Eastland, (TX)""",-1.0,,1,2,2014-2016
67,48135,"""Ector, (TX)""",86.1,86.0 - 98.3 (18),1,2,2014-2016
68,48137,"""Edwards, (TX)""",-1.0,,1,2,2014-2016
69,48139,"""Ellis, (TX)""",84.3,76.5 - 85.9 (18),1,2,2014-2016
70,48141,"""El Paso, (TX)""",42.6,42.6 - 76.4 (19),1,2,2014-2016
71,48143,"""Erath, (TX)""",-1.0,,1,2,2014-2016
72,48145,"""Falls, (TX)""",156.1,115.8 - 241.2 (18),1,2,2014-2016
73,48147,"""Fannin, (TX)""",-1.0,,1,2,2014-2016
74,48149,"""Fayette, (TX)""",-1.0,,1,2,2014-2016
75,48151,"""Fisher, (TX)""",-1.0,,1,2,2014-2016
76,48153,"""Floyd, (TX)""",-1.0,,1,2,2014-2016
77,48155,"""Foard, (TX)""",-1.0,,1,2,2014-2016
78,48157,"""Fort Bend, (TX)""",95.1,86.0 - 98.3 (18),1,2,2014-2016
79,48159,"""Franklin, (TX)""",-1.0,,1,2,2014-2016
80,48161,"""Freestone, (TX)""",85.0,76.5 - 85.9 (18),1,2,2014-2016
81,48163,"""Frio, (TX)""",-1.0,,1,2,2014-2016
82,48165,"""Gaines, (TX)""",-1.0,,1,2,2014-2016
83,48167,"""Galveston, (TX)""",141.5,115.8 - 241.2 (18),1,2,2014-2016
84,48169,"""Garza, (TX)""",-1.0,,1,2,2014-2016
85,48171,"""Gillespie, (TX)""",-1.0,,1,2,2014-2016
86,48173,"""Glasscock, (TX)""",-1.0,,1,2,2014-2016
87,48175,"""Goliad, (TX)""",-1.0,,1,2,2014-2016
88,48177,"""Gonzales, (TX)""",-1.0,,1,2,2014-2016
89,48179,"""Gray, (TX)""",-1.0,,1,2,2014-2016
90,48181,"""Grayson, (TX)""",108.0,98.4 - 115.7 (18),1,2,2014-2016
91,48183,"""Gregg, (TX)""",73.3,42.6 - 76.4 (19),1,2,2014-2016
92,48185,"""Grimes, (TX)""",89.6,86.0 - 98.3 (18),1,2,2014-2016
93,48187,"""Guadalupe, (TX)""",42.6,42.6 - 76.4 (19),1,2,2014-2016
94,48189,"""Hale, (TX)""",107.0,98.4 - 115.7 (18),1,2,2014-2016
95,48191,"""Hall, (TX)""",-1.0,,1,2,2014-2016
96,48193,"""Hamilton, (TX)""",-1.0,,1,2,2014-2016
97,48195,"""Hansford, (TX)""",-1.0,,1,2,2014-2016
98,48197,"""Hardeman, (TX)""",-1.0,,1,2,2014-2016
99,48199,"""Hardin, (TX)""",115.5,98.4 - 115.7 (18),1,2,2014-2016
100,48201,"""Harris, (TX)""",93.8,86.0 - 98.3 (18),1,2,2014-2016
101,48203,"""Harrison, (TX)""",85.6,76.5 - 85.9 (18),1,2,2014-2016
102,48205,"""Hartley, (TX)""",-1.0,,1,2,2014-2016
103,48207,"""Haskell, (TX)""",-1.0,,1,2,2014-2016
104,48209,"""Hays, (TX)""",70.3,42.6 - 76.4 (19),1,2,2014-2016
105,48211,"""Hemphill, (TX)""",-1.0,,1,2,2014-2016
106,48213,"""Henderson, (TX)""",103.4,98.4 - 115.7 (18),1,2,2014-2016
107,48215,"""Hidalgo, (TX)""",-1.0,,1,2,2014-2016
108,48217,"""Hill, (TX)""",-1.0,,1,2,2014-2016
109,48219,"""Hockley, (TX)""",-1.0,,1,2,2014-2016
110,48221,"""Hood, (TX)""",-1.0,,1,2,2014-2016
111,48223,"""Hopkins, (TX)""",60.2,42.6 - 76.4 (19),1,2,2014-2016
112,48225,"""Houston, (TX)""",80.6,76.5 - 85.9 (18),1,2,2014-2016
113,48227,"""Howard, (TX)""",183.2,115.8 - 241.2 (18),1,2,2014-2016
114,48229,"""Hudspeth, (TX)""",-1.0,,1,2,2014-2016
115,48231,"""Hunt, (TX)""",141.5,115.8 - 241.2 (18),1,2,2014-2016
116,48233,"""Hutchinson, (TX)""",-1.0,,1,2,2014-2016
117,48235,"""Irion, (TX)""",-1.0,,1,2,2014-2016
118,48237,"""Jack, (TX)""",-1.0,,1,2,2014-2016
119,48239,"""Jackson, (TX)""",-1.0,,1,2,2014-2016
120,48241,"""Jasper, (TX)""",81.6,76.5 - 85.9 (18),1,2,2014-2016
121,48243,"""Jeff Davis, (TX)""",-1.0,,1,2,2014-2016
122,48245,"""Jefferson, (TX)""",80.9,76.5 - 85.9 (18),1,2,2014-2016
123,48247,"""Jim Hogg, (TX)""",-1.0,,1,2,2014-2016
124,48249,"""Jim Wells, (TX)""",-1.0,,1,2,2014-2016
125,48251,"""Johnson, (TX)""",97.2,86.0 - 98.3 (18),1,2,2014-2016
126,48253,"""Jones, (TX)""",-1.0,,1,2,2014-2016
127,48255,"""Karnes, (TX)""",-1.0,,1,2,2014-2016
128,48257,"""Kaufman, (TX)""",69.1,42.6 - 76.4 (19),1,2,2014-2016
129,48259,"""Kendall, (TX)""",-1.0,,1,2,2014-2016
130,48261,"""Kenedy, (TX)""",-1.0,,1,2,2014-2016
131,48263,"""Kent, (TX)""",-1.0,,1,2,2014-2016
132,48265,"""Kerr, (TX)""",-1.0,,1,2,2014-2016
133,48267,"""Kimble, (TX)""",-1.0,,1,2,2014-2016
134,48269,"""King, (TX)""",-1.0,,1,2,2014-2016
135,48271,"""Kinney, (TX)""",-1.0,,1,2,2014-2016
136,48273,"""Kleberg, (TX)""",-1.0,,1,2,2014-2016
137,48275,"""Knox, (TX)""",-1.0,,1,2,2014-2016
138,48277,"""Lamar, (TX)""",94.5,86.0 - 98.3 (18),1,2,2014-2016
139,48279,"""Lamb, (TX)""",-1.0,,1,2,2014-2016
140,48281,"""Lampasas, (TX)""",-1.0,,1,2,2014-2016
141,48283,"""La Salle, (TX)""",-1.0,,1,2,2014-2016
142,48285,"""Lavaca, (TX)""",-1.0,,1,2,2014-2016
143,48287,"""Lee, (TX)""",105.7,98.4 - 115.7 (18),1,2,2014-2016
144,48289,"""Leon, (TX)""",125.7,115.8 - 241.2 (18),1,2,2014-2016
145,48291,"""Liberty, (TX)""",105.5,98.4 - 115.7 (18),1,2,2014-2016
146,48293,"""Limestone, (TX)""",111.0,98.4 - 115.7 (18),1,2,2014-2016
147,48295,"""Lipscomb, (TX)""",-1.0,,1,2,2014-2016
148,48297,"""Live Oak, (TX)""",-1.0,,1,2,2014-2016
149,48299,"""Llano, (TX)""",-1.0,,1,2,2014-2016
150,48301,"""Loving, (TX)""",-1.0,,1,2,2014-2016
151,48303,"""Lubbock, (TX)""",109.9,98.4 - 115.7 (18),1,2,2014-2016
152,48305,"""Lynn, (TX)""",-1.0,,1,2,2014-2016
153,48307,"""McCulloch, (TX)""",-1.0,,1,2,2014-2016
154,48309,"""McLennan, (TX)""",99.5,98.4 - 115.7 (18),1,2,2014-2016
155,48311,"""McMullen, (TX)""",-1.0,,1,2,2014-2016
156,48313,"""Madison, (TX)""",93.4,86.0 - 98.3 (18),1,2,2014-2016
157,48315,"""Marion, (TX)""",82.9,76.5 - 85.9 (18),1,2,2014-2016
158,48317,"""Martin, (TX)""",-1.0,,1,2,2014-2016
159,48319,"""Mason, (TX)""",-1.0,,1,2,2014-2016
160,48321,"""Matagorda, (TX)""",97.8,86.0 - 98.3 (18),1,2,2014-2016
161,48323,"""Maverick, (TX)""",-1.0,,1,2,2014-2016
162,48325,"""Medina, (TX)""",-1.0,,1,2,2014-2016
163,48327,"""Menard, (TX)""",-1.0,,1,2,2014-2016
164,48329,"""Midland, (TX)""",98.3,86.0 - 98.3 (18),1,2,2014-2016
165,48331,"""Milam, (TX)""",168.7,115.8 - 241.2 (18),1,2,2014-2016
166,48333,"""Mills, (TX)""",-1.0,,1,2,2014-2016
167,48335,"""Mitchell, (TX)""",-1.0,,1,2,2014-2016
168,48337,"""Montague, (TX)""",-1.0,,1,2,2014-2016
169,48339,"""Montgomery, (TX)""",126.9,115.8 - 241.2 (18),1,2,2014-2016
170,48341,"""Moore, (TX)""",-1.0,,1,2,2014-2016
171,48343,"""Morris, (TX)""",80.8,76.5 - 85.9 (18),1,2,2014-2016
172,48345,"""Motley, (TX)""",-1.0,,1,2,2014-2016
173,48347,"""Nacogdoches, (TX)""",53.2,42.6 - 76.4 (19),1,2,2014-2016
174,48349,"""Navarro, (TX)""",136.2,115.8 - 241.2 (18),1,2,2014-2016
175,48351,"""Newton, (TX)""",58.6,42.6 - 76.4 (19),1,2,2014-2016
176,48353,"""Nolan, (TX)""",-1.0,,1,2,2014-2016
177,48355,"""Nueces, (TX)""",70.4,42.6 - 76.4 (19),1,2,2014-2016
178,48357,"""Ochiltree, (TX)""",-1.0,,1,2,2014-2016
179,48359,"""Oldham, (TX)""",-1.0,,1,2,2014-2016
180,48361,"""Orange, (TX)""",82.8,76.5 - 85.9 (18),1,2,2014-2016
181,48363,"""Palo Pinto, (TX)""",-1.0,,1,2,2014-2016
182,48365,"""Panola, (TX)""",106.1,98.4 - 115.7 (18),1,2,2014-2016
183,48367,"""Parker, (TX)""",-1.0,,1,2,2014-2016
184,48369,"""Parmer, (TX)""",-1.0,,1,2,2014-2016
185,48371,"""Pecos, (TX)""",-1.0,,1,2,2014-2016
186,48373,"""Polk, (TX)""",79.6,76.5 - 85.9 (18),1,2,2014-2016
187,48375,"""Potter, (TX)""",71.5,42.6 - 76.4 (19),1,2,2014-2016
188,48377,"""Presidio, (TX)""",-1.0,,1,2,2014-2016
189,48379,"""Rains, (TX)""",-1.0,,1,2,2014-2016
190,48381,"""Randall, (TX)""",-1.0,,1,2,2014-2016
191,48383,"""Reagan, (TX)""",-1.0,,1,2,2014-2016
192,48385,"""Real, (TX)""",-1.0,,1,2,2014-2016
193,48387,"""Red River, (TX)""",79.4,76.5 - 85.9 (18),1,2,2014-2016
194,48389,"""Reeves, (TX)""",-1.0,,1,2,2014-2016
195,48391,"""Refugio, (TX)""",-1.0,,1,2,2014-2016
196,48393,"""Roberts, (TX)""",-1.0,,1,2,2014-2016
197,48395,"""Robertson, (TX)""",85.9,76.5 - 85.9 (18),1,2,2014-2016
198,48397,"""Rockwall, (TX)""",-1.0,,1,2,2014-2016
199,48399,"""Runnels, (TX)""",-1.0,,1,2,2014-2016
200,48401,"""Rusk, (TX)""",100.7,98.4 - 115.7 (18),1,2,2014-2016
201,48403,"""Sabine, (TX)""",-1.0,,1,2,2014-2016
202,48405,"""San Augustine, (TX)""",63.4,42.6 - 76.4 (19),1,2,2014-2016
203,48407,"""San Jacinto, (TX)""",241.2,115.8 - 241.2 (18),1,2,2014-2016
204,48409,"""San Patricio, (TX)""",-1.0,,1,2,2014-2016
205,48411,"""San Saba, (TX)""",-1.0,,1,2,2014-2016
206,48413,"""Schleicher, (TX)""",-1.0,,1,2,2014-2016
207,48415,"""Scurry, (TX)""",-1.0,,1,2,2014-2016
208,48417,"""Shackelford, (TX)""",-1.0,,1,2,2014-2016
209,48419,"""Shelby, (TX)""",109.0,98.4 - 115.7 (18),1,2,2014-2016
210,48421,"""Sherman, (TX)""",-1.0,,1,2,2014-2016
211,48423,"""Smith, (TX)""",83.8,76.5 - 85.9 (18),1,2,2014-2016
212,48425,"""Somervell, (TX)""",-1.0,,1,2,2014-2016
213,48427,"""Starr, (TX)""",-1.0,,1,2,2014-2016
214,48429,"""Stephens, (TX)""",-1.0,,1,2,2014-2016
215,48431,"""Sterling, (TX)""",-1.0,,1,2,2014-2016
216,48433,"""Stonewall, (TX)""",-1.0,,1,2,2014-2016
217,48435,"""Sutton, (TX)""",-1.0,,1,2,2014-2016
218,48437,"""Swisher, (TX)""",-1.0,,1,2,2014-2016
219,48439,"""Tarrant, (TX)""",97.4,86.0 - 98.3 (18),1,2,2014-2016
220,48441,"""Taylor, (TX)""",66.9,42.6 - 76.4 (19),1,2,2014-2016
221,48443,"""Terrell, (TX)""",-1.0,,1,2,2014-2016
222,48445,"""Terry, (TX)""",-1.0,,1,2,2014-2016
223,48447,"""Throckmorton, (TX)""",-1.0,,1,2,2014-2016
224,48449,"""Titus, (TX)""",123.0,115.8 - 241.2 (18),1,2,2014-2016
225,48451,"""Tom Green, (TX)""",89.4,86.0 - 98.3 (18),1,2,2014-2016
226,48453,"""Travis, (TX)""",83.5,76.5 - 85.9 (18),1,2,2014-2016
227,48455,"""Trinity, (TX)""",146.7,115.8 - 241.2 (18),1,2,2014-2016
228,48457,"""Tyler, (TX)""",115.9,115.8 - 241.2 (18),1,2,2014-2016
229,48459,"""Upshur, (TX)""",70.8,42.6 - 76.4 (19),1,2,2014-2016
230,48461,"""Upton, (TX)""",-1.0,,1,2,2014-2016
231,48463,"""Uvalde, (TX)""",-1.0,,1,2,2014-2016
232,48465,"""Val Verde, (TX)""",-1.0,,1,2,2014-2016
233,48467,"""Van Zandt, (TX)""",77.1,76.5 - 85.9 (18),1,2,2014-2016
234,48469,"""Victoria, (TX)""",108.0,98.4 - 115.7 (18),1,2,2014-2016
235,48471,"""Walker, (TX)""",87.4,86.0 - 98.3 (18),1,2,2014-2016
236,48473,"""Waller, (TX)""",95.3,86.0 - 98.3 (18),1,2,2014-2016
237,48475,"""Ward, (TX)""",-1.0,,1,2,2014-2016
238,48477,"""Washington, (TX)""",74.8,42.6 - 76.4 (19),1,2,2014-2016
239,48479,"""Webb, (TX)""",-1.0,,1,2,2014-2016
240,48481,"""Wharton, (TX)""",115.7,98.4 - 115.7 (18),1,2,2014-2016
241,48483,"""Wheeler, (TX)""",-1.0,,1,2,2014-2016
242,48485,"""Wichita, (TX)""",99.8,98.4 - 115.7 (18),1,2,2014-2016
243,48487,"""Wilbarger, (TX)""",-1.0,,1,2,2014-2016
244,48489,"""Willacy, (TX)""",-1.0,,1,2,2014-2016
245,48491,"""Williamson, (TX)""",64.1,42.6 - 76.4 (19),1,2,2014-2016
246,48493,"""Wilson, (TX)""",-1.0,,1,2,2014-2016
247,48495,"""Winkler, (TX)""",-1.0,,1,2,2014-2016
248,48497,"""Wise, (TX)""",-1.0,,1,2,2014-2016
249,48499,"""Wood, (TX)""",-1.0,,1,2,2014-2016
250,48501,"""Yoakum, (TX)""",-1.0,,1,2,2014-2016
251,48503,"""Young, (TX)""",-1.0,,1,2,2014-2016
252,48505,"""Zapata, (TX)""",-1.0,,1,2,2014-2016
253,48507,"""Zavala, (TX)""",-1.0,,1,2,2014-2016
0,48001,"""Anderson, (TX)""",-1.0,,1,3,2014-2016
1,48003,"""Andrews, (TX)""",-1.0,,1,3,2014-2016
2,48005,"""Angelina, (TX)""",-1.0,,1,3,2014-2016
3,48007,"""Aransas, (TX)""",-1.0,,1,3,2014-2016
4,48009,"""Archer, (TX)""",-1.0,,1,3,2014-2016
5,48011,"""Armstrong, (TX)""",-1.0,,1,3,2014-2016
6,48013,"""Atascosa, (TX)""",-1.0,,1,3,2014-2016
7,48015,"""Austin, (TX)""",-1.0,,1,3,2014-2016
8,48017,"""Bailey, (TX)""",-1.0,,1,3,2014-2016
9,48019,"""Bandera, (TX)""",-1.0,,1,3,2014-2016
10,48021,"""Bastrop, (TX)""",-1.0,,1,3,2014-2016
11,48023,"""Baylor, (TX)""",-1.0,,1,3,2014-2016
12,48025,"""Bee, (TX)""",116.7,90.4 - 287.4 (9),1,3,2014-2016
13,48027,"""Bell, (TX)""",99.1,90.4 - 287.4 (9),1,3,2014-2016
14,48029,"""Bexar, (TX)""",47.6,43.9 - 53.6 (11),1,3,2014-2016
15,48031,"""Blanco, (TX)""",-1.0,,1,3,2014-2016
16,48033,"""Borden, (TX)""",-1.0,,1,3,2014-2016
17,48035,"""Bosque, (TX)""",-1.0,,1,3,2014-2016
18,48037,"""Bowie, (TX)""",-1.0,,1,3,2014-2016
19,48039,"""Brazoria, (TX)""",74.7,67.5 - 90.3 (10),1,3,2014-2016
20,48041,"""Brazos, (TX)""",72.6,67.5 - 90.3 (10),1,3,2014-2016
21,48043,"""Brewster, (TX)""",-1.0,,1,3,2014-2016
22,48045,"""Briscoe, (TX)""",-1.0,,1,3,2014-2016
23,48047,"""Brooks, (TX)""",-1.0,,1,3,2014-2016
24,48049,"""Brown, (TX)""",-1.0,,1,3,2014-2016
25,48051,"""Burleson, (TX)""",-1.0,,1,3,2014-2016
26,48053,"""Burnet, (TX)""",-1.0,,1,3,2014-2016
27,48055,"""Caldwell, (TX)""",-1.0,,1,3,2014-2016
28,48057,"""Calhoun, (TX)""",-1.0,,1,3,2014-2016
29,48059,"""Callahan, (TX)""",-1.0,,1,3,2014-2016
30,48061,"""Cameron, (TX)""",53.6,43.9 - 53.6 (11),1,3,2014-2016
31,48063,"""Camp, (TX)""",-1.0,,1,3,2014-2016
32,48065,"""Carson, (TX)""",-1.0,,1,3,2014-2016
33,48067,"""Cass, (TX)""",-1.0,,1,3,2014-2016
34,48069,"""Castro, (TX)""",-1.0,,1,3,2014-2016
35,48071,"""Chambers, (TX)""",-1.0,,1,3,2014-2016
36,48073,"""Cherokee, (TX)""",-1.0,,1,3,2014-2016
37,48075,"""Childress, (TX)""",-1.0,,1,3,2014-2016
38,48077,"""Clay, (TX)""",-1.0,,1,3,2014-2016
39,48079,"""Cochran, (TX)""",-1.0,,1,3,2014-2016
40,48081,"""Coke, (TX)""",-1.0,,1,3,2014-2016
41,48083,"""Coleman, (TX)""",-1.0,,1,3,2014-2016
42,48085,"""Collin, (TX)""",76.8,67.5 - 90.3 (10),1,3,2014-2016
43,48087,"""Collingsworth, (TX)""",-1.0,,1,3,2014-2016
44,48089,"""Colorado, (TX)""",-1.0,,1,3,2014-2016
45,48091,"""Comal, (TX)""",-1.0,,1,3,2014-2016
46,48093,"""Comanche, (TX)""",-1.0,,1,3,2014-2016
47,48095,"""Concho, (TX)""",-1.0,,1,3,2014-2016
48,48097,"""Cooke, (TX)""",-1.0,,1,3,2014-2016
49,48099,"""Coryell, (TX)""",-1.0,,1,3,2014-2016
50,48101,"""Cottle, (TX)""",-1.0,,1,3,2014-2016
51,48103,"""Crane, (TX)""",-1.0,,1,3,2014-2016
52,48105,"""Crockett, (TX)""",-1.0,,1,3,2014-2016
53,48107,"""Crosby, (TX)""",-1.0,,1,3,2014-2016
54,48109,"""Culberson, (TX)""",-1.0,,1,3,2014-2016
55,48111,"""Dallam, (TX)""",-1.0,,1,3,2014-2016
56,48113,"""Dallas, (TX)""",41.3,28.1 - 43.8 (10),1,3,2014-2016
57,48115,"""Dawson, (TX)""",-1.0,,1,3,2014-2016
58,48117,"""Deaf Smith, (TX)""",-1.0,,1,3,2014-2016
59,48119,"""Delta, (TX)""",-1.0,,1,3,2014-2016
60,48121,"""Denton, (TX)""",-1.0,,1,3,2014-2016
61,48123,"""DeWitt, (TX)""",-1.0,,1,3,2014-2016
62,48125,"""Dickens, (TX)""",-1.0,,1,3,2014-2016
63,48127,"""Dimmit, (TX)""",-1.0,,1,3,2014-2016
64,48129,"""Donley, (TX)""",-1.0,,1,3,2014-2016
65,48131,"""Duval, (TX)""",90.3,67.5 - 90.3 (10),1,3,2014-2016
66,48133,"""Eastland, (TX)""",-1.0,,1,3,2014-2016
67,48135,"""Ector, (TX)""",70.0,67.5 - 90.3 (10),1,3,2014-2016
68,48137,"""Edwards, (TX)""",-1.0,,1,3,2014-2016
69,48139,"""Ellis, (TX)""",91.6,90.4 - 287.4 (9),1,3,2014-2016
70,48141,"""El Paso, (TX)""",36.1,28.1 - 43.8 (10),1,3,2014-2016
71,48143,"""Erath, (TX)""",-1.0,,1,3,2014-2016
72,48145,"""Falls, (TX)""",-1.0,,1,3,2014-2016
73,48147,"""Fannin, (TX)""",-1.0,,1,3,2014-2016
74,48149,"""Fayette, (TX)""",-1.0,,1,3,2014-2016
75,48151,"""Fisher, (TX)""",-1.0,,1,3,2014-2016
76,48153,"""Floyd, (TX)""",-1.0,,1,3,2014-2016
77,48155,"""Foard, (TX)""",-1.0,,1,3,2014-2016
78,48157,"""Fort Bend, (TX)""",55.7,53.7 - 67.4 (8),1,3,2014-2016
79,48159,"""Franklin, (TX)""",-1.0,,1,3,2014-2016
80,48161,"""Freestone, (TX)""",-1.0,,1,3,2014-2016
81,48163,"""Frio, (TX)""",287.4,90.4 - 287.4 (9),1,3,2014-2016
82,48165,"""Gaines, (TX)""",-1.0,,1,3,2014-2016
83,48167,"""Galveston, (TX)""",54.5,53.7 - 67.4 (8),1,3,2014-2016
84,48169,"""Garza, (TX)""",-1.0,,1,3,2014-2016
85,48171,"""Gillespie, (TX)""",-1.0,,1,3,2014-2016
86,48173,"""Glasscock, (TX)""",-1.0,,1,3,2014-2016
87,48175,"""Goliad, (TX)""",-1.0,,1,3,2014-2016
88,48177,"""Gonzales, (TX)""",-1.0,,1,3,2014-2016
89,48179,"""Gray, (TX)""",-1.0,,1,3,2014-2016
90,48181,"""Grayson, (TX)""",-1.0,,1,3,2014-2016
91,48183,"""Gregg, (TX)""",-1.0,,1,3,2014-2016
92,48185,"""Grimes, (TX)""",-1.0,,1,3,2014-2016
93,48187,"""Guadalupe, (TX)""",32.0,28.1 - 43.8 (10),1,3,2014-2016
94,48189,"""Hale, (TX)""",46.6,43.9 - 53.6 (11),1,3,2014-2016
95,48191,"""Hall, (TX)""",-1.0,,1,3,2014-2016
96,48193,"""Hamilton, (TX)""",-1.0,,1,3,2014-2016
97,48195,"""Hansford, (TX)""",-1.0,,1,3,2014-2016
98,48197,"""Hardeman, (TX)""",-1.0,,1,3,2014-2016
99,48199,"""Hardin, (TX)""",-1.0,,1,3,2014-2016
