,cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,povpct,perc_aian,perc_api,perc_black,perc_white,perc_hisp,perc_65up,total_pop,year,Y
213,48427,"""Starr, (TX)""",38.2,37.3 - 42.6 (50),9.0,32.1,26.1,39.9,0.0,0.0,0.0,0.6,99.1,11.1,63420,2013-2015,2422.64
214,48429,"""Stephens, (TX)""",37.2,32.6 - 37.2 (51),8.5,29.6,24.8,21.4,0.6,0.4,2.1,72.1,23.2,19.0,9365,2013-2015,348.38
215,48431,"""Sterling, (TX)""",36.2,32.6 - 37.2 (51),8.8,26.9,22.2,12.7,0.0,0.0,0.2,57.4,40.8,16.0,1139,2013-2015,41.23
216,48433,"""Stonewall, (TX)""",23.8,10.3 - 27.0 (51),8.8,27.9,22.0,15.6,0.0,0.0,3.5,72.6,22.6,26.1,1084,2013-2015,25.8
217,48435,"""Sutton, (TX)""",23.2,10.3 - 27.0 (51),8.7,29.4,21.0,14.1,0.0,1.0,0.0,39.2,59.4,16.8,3894,2013-2015,90.34
218,48437,"""Swisher, (TX)""",26.6,10.3 - 27.0 (51),8.8,28.0,27.5,22.2,0.5,0.2,5.6,47.5,43.1,17.6,7541,2013-2015,200.59
219,48439,"""Tarrant, (TX)""",35.6,32.6 - 37.2 (51),10.1,29.3,22.4,13.6,0.2,5.2,15.5,48.3,28.1,10.5,1983675,2013-2015,70618.83
220,48441,"""Taylor, (TX)""",33.0,32.6 - 37.2 (51),9.0,32.1,25.8,16.8,0.4,1.9,7.4,64.5,23.8,13.9,135371,2013-2015,4467.24
221,48443,"""Terrell, (TX)""",43.7,42.7 - 62.1 (50),8.9,28.4,24.3,18.7,0.6,0.0,3.1,33.1,56.3,31.2,721,2013-2015,31.51
222,48445,"""Terry, (TX)""",56.4,42.7 - 62.1 (50),8.8,30.1,24.3,21.8,0.2,0.0,4.6,40.7,53.7,14.9,12755,2013-2015,719.38
223,48447,"""Throckmorton, (TX)""",31.3,27.1 - 32.5 (50),8.6,26.8,22.1,14.9,0.0,0.3,0.1,82.4,15.8,26.3,1541,2013-2015,48.23
224,48449,"""Titus, (TX)""",49.4,42.7 - 62.1 (50),9.7,29.5,26.1,14.9,0.2,0.7,9.0,46.2,42.0,13.4,32664,2013-2015,1613.6
225,48451,"""Tom Green, (TX)""",33.3,32.6 - 37.2 (51),10.3,28.7,22.8,13.4,0.1,1.1,4.0,54.3,38.8,14.6,116906,2013-2015,3892.97
226,48453,"""Travis, (TX)""",30.4,27.1 - 32.5 (50),7.9,21.7,16.5,12.2,0.1,6.3,7.8,49.3,33.8,8.9,1176584,2013-2015,35768.15
227,48455,"""Trinity, (TX)""",55.1,42.7 - 62.1 (50),10.5,31.7,25.0,20.1,0.3,0.3,9.5,79.0,9.3,26.1,14481,2013-2015,797.9
228,48457,"""Tyler, (TX)""",41.3,37.3 - 42.6 (50),9.5,29.0,25.9,18.4,0.0,0.3,10.7,79.6,7.2,21.1,21456,2013-2015,886.13
229,48459,"""Upshur, (TX)""",42.7,42.7 - 62.1 (50),10.4,29.3,27.2,15.4,0.7,0.2,8.9,80.7,8.0,17.2,40506,2013-2015,1729.61
230,48461,"""Upton, (TX)""",29.3,27.1 - 32.5 (50),9.0,27.9,22.1,13.6,0.1,0.2,6.6,42.9,49.7,13.5,3575,2013-2015,104.75
231,48463,"""Uvalde, (TX)""",37.8,37.3 - 42.6 (50),8.9,31.5,23.1,25.3,0.3,1.0,0.1,27.1,70.9,16.4,27015,2013-2015,1021.17
232,48465,"""Val Verde, (TX)""",33.4,32.6 - 37.2 (51),8.8,27.4,23.3,20.7,0.1,0.6,1.0,15.9,81.3,13.9,48976,2013-2015,1635.8
233,48467,"""Van Zandt, (TX)""",42.7,42.7 - 62.1 (50),8.9,26.5,26.4,14.8,0.5,0.5,2.6,84.3,10.2,19.9,53607,2013-2015,2289.02
234,48469,"""Victoria, (TX)""",39.1,37.3 - 42.6 (50),9.9,31.0,26.5,14.2,0.1,1.0,5.8,45.4,46.0,15.0,91518,2013-2015,3578.35
235,48471,"""Walker, (TX)""",40.7,37.3 - 42.6 (50),9.8,31.9,23.8,22.3,0.3,1.2,22.8,56.9,17.7,12.0,70818,2013-2015,2882.29
236,48473,"""Waller, (TX)""",39.8,37.3 - 42.6 (50),11.3,35.8,29.4,16.5,0.0,0.7,24.8,43.0,29.3,11.4,48443,2013-2015,1928.03
237,48475,"""Ward, (TX)""",22.0,10.3 - 27.0 (51),10.0,31.8,23.8,12.8,0.5,0.2,4.8,41.3,52.1,14.0,11498,2013-2015,252.96
238,48477,"""Washington, (TX)""",33.6,32.6 - 37.2 (51),9.7,28.9,24.7,14.1,0.2,1.8,16.9,64.4,15.4,20.3,34667,2013-2015,1164.81
239,48479,"""Webb, (TX)""",31.1,27.1 - 32.5 (50),8.3,33.1,25.4,31.8,0.0,0.5,0.2,3.4,95.4,8.8,269624,2013-2015,8385.31
240,48481,"""Wharton, (TX)""",46.3,42.7 - 62.1 (50),9.3,30.1,24.0,17.4,0.0,0.0,13.8,45.2,40.2,15.9,41430,2013-2015,1918.21
241,48483,"""Wheeler, (TX)""",27.3,27.1 - 32.5 (50),9.2,29.6,26.7,13.4,0.1,0.3,2.6,68.3,26.5,18.2,5599,2013-2015,152.85
242,48485,"""Wichita, (TX)""",33.9,32.6 - 37.2 (51),12.3,32.2,27.5,16.8,0.5,2.0,9.8,66.1,18.5,13.9,131778,2013-2015,4467.27
243,48487,"""Wilbarger, (TX)""",41.3,37.3 - 42.6 (50),10.0,28.4,26.4,15.8,0.7,0.9,7.9,59.4,28.6,16.6,12972,2013-2015,535.74
244,48489,"""Willacy, (TX)""",35.2,32.6 - 37.2 (51),10.0,30.8,22.9,38.3,0.0,0.1,0.6,11.0,87.9,13.1,21839,2013-2015,768.73
245,48491,"""Williamson, (TX)""",26.5,10.3 - 27.0 (51),7.8,31.1,17.3,5.8,0.1,6.0,5.9,60.9,24.0,11.2,508313,2013-2015,13470.29
246,48493,"""Wilson, (TX)""",28.4,27.1 - 32.5 (50),9.2,34.5,22.4,10.4,0.1,0.4,1.3,57.6,39.1,14.5,47205,2013-2015,1340.62
247,48495,"""Winkler, (TX)""",27.5,27.1 - 32.5 (50),9.0,31.0,22.9,15.0,0.8,0.0,2.3,36.9,59.3,11.2,7777,2013-2015,213.87
248,48497,"""Wise, (TX)""",38.0,37.3 - 42.6 (50),10.1,30.2,23.9,12.0,0.3,0.6,1.1,77.4,18.7,14.6,63247,2013-2015,2403.39
249,48499,"""Wood, (TX)""",29.8,27.1 - 32.5 (50),9.2,29.2,24.6,13.2,0.6,0.1,5.5,83.1,9.6,26.9,43315,2013-2015,1290.79
250,48501,"""Yoakum, (TX)""",17.2,10.3 - 27.0 (51),8.6,28.9,22.9,12.2,0.1,0.0,0.0,33.1,65.0,11.1,8481,2013-2015,145.87
251,48503,"""Young, (TX)""",36.3,32.6 - 37.2 (51),10.8,31.5,24.8,14.6,0.5,0.4,1.4,78.7,18.0,19.7,18166,2013-2015,659.43
252,48505,"""Zapata, (TX)""",40.2,37.3 - 42.6 (50),8.6,28.6,21.8,29.1,0.0,0.7,0.0,5.2,94.0,12.7,14415,2013-2015,579.48
253,48507,"""Zavala, (TX)""",43.1,42.7 - 62.1 (50),8.4,27.7,21.1,34.4,0.0,0.0,0.5,5.4,93.5,13.3,12152,2013-2015,523.75
0,48001,"""Anderson, (TX)""",71.1,65.9 - 103.1 (50),10.2,34.3,24.9,20.5,0.2,0.5,20.9,59.6,17.2,14.1,57747,2014-2016,4105.81
1,48003,"""Andrews, (TX)""",45.7,42.5 - 50.7 (49),8.8,32.1,24.2,11.7,0.0,0.2,1.5,41.1,55.3,10.2,17577,2014-2016,803.27
2,48005,"""Angelina, (TX)""",63.6,58.8 - 65.8 (50),12.1,40.0,32.4,19.0,0.0,1.0,14.6,61.2,21.5,15.3,87700,2014-2016,5577.72
3,48007,"""Aransas, (TX)""",37.0,19.6 - 42.4 (52),10.2,32.1,22.8,18.8,0.0,2.0,1.5,67.6,27.0,25.9,24832,2014-2016,918.78
4,48009,"""Archer, (TX)""",56.6,50.8 - 58.7 (51),9.0,27.6,21.8,10.5,0.2,0.3,0.8,88.5,8.3,18.7,8793,2014-2016,497.68
5,48011,"""Armstrong, (TX)""",51.6,50.8 - 58.7 (51),8.8,29.3,22.6,10.8,1.3,0.0,1.2,86.6,9.9,20.8,1929,2014-2016,99.54
6,48013,"""Atascosa, (TX)""",54.6,50.8 - 58.7 (51),10.6,33.8,31.5,16.3,0.1,0.3,0.7,34.2,63.5,13.9,48139,2014-2016,2628.39
7,48015,"""Austin, (TX)""",46.9,42.5 - 50.7 (49),8.5,29.5,24.5,14.3,0.0,0.1,8.8,63.2,25.9,18.0,29292,2014-2016,1373.79
8,48017,"""Bailey, (TX)""",41.9,19.6 - 42.4 (52),8.6,29.2,23.2,16.6,0.0,1.1,1.5,34.6,62.6,14.3,7098,2014-2016,297.41
9,48019,"""Bandera, (TX)""",38.7,19.6 - 42.4 (52),8.1,28.5,21.1,14.6,0.2,0.2,0.9,78.7,17.9,25.5,21316,2014-2016,824.93
10,48021,"""Bastrop, (TX)""",60.3,58.8 - 65.8 (50),8.7,34.5,18.7,13.2,0.4,0.8,7.7,53.7,35.9,13.8,80306,2014-2016,4842.45
11,48023,"""Baylor, (TX)""",69.0,65.9 - 103.1 (50),9.2,28.7,24.8,17.6,0.0,0.0,3.2,83.8,10.1,23.9,3602,2014-2016,248.54
12,48025,"""Bee, (TX)""",76.7,65.9 - 103.1 (50),8.9,28.6,24.4,27.0,0.4,0.4,8.2,32.2,58.2,11.7,32729,2014-2016,2510.31
13,48027,"""Bell, (TX)""",81.6,65.9 - 103.1 (50),10.3,31.4,24.9,12.9,0.2,3.4,20.9,47.2,24.0,10.0,336506,2014-2016,27458.89
14,48029,"""Bexar, (TX)""",42.4,19.6 - 42.4 (52),9.4,27.9,21.0,16.3,0.1,2.7,7.0,28.4,59.7,11.4,1892004,2014-2016,80220.97
15,48031,"""Blanco, (TX)""",35.3,19.6 - 42.4 (52),8.4,28.7,23.9,10.7,0.0,0.5,0.0,77.5,19.1,23.7,11089,2014-2016,391.44
16,48033,"""Borden, (TX)""",59.3,58.8 - 65.8 (50),9.3,28.2,21.6,10.6,0.0,0.0,0.0,92.3,7.6,23.6,602,2014-2016,35.7
17,48035,"""Bosque, (TX)""",49.5,42.5 - 50.7 (49),8.4,28.8,23.5,15.8,0.3,0.3,1.3,78.6,17.5,24.1,17955,2014-2016,888.77
18,48037,"""Bowie, (TX)""",71.4,65.9 - 103.1 (50),11.3,37.7,31.4,19.3,0.8,0.9,23.8,64.4,7.4,15.8,93635,2014-2016,6685.54
19,48039,"""Brazoria, (TX)""",68.3,65.9 - 103.1 (50),10.3,29.5,20.5,9.9,0.3,6.2,12.9,49.0,29.6,11.1,345995,2014-2016,23631.46
20,48041,"""Brazos, (TX)""",50.3,42.5 - 50.7 (49),9.4,29.4,20.4,24.9,0.1,6.0,10.1,56.6,25.0,8.5,214231,2014-2016,10775.82
21,48043,"""Brewster, (TX)""",28.1,19.6 - 42.4 (52),8.9,28.5,25.6,14.9,1.6,1.0,0.1,51.7,44.2,20.2,9220,2014-2016,259.08
22,48045,"""Briscoe, (TX)""",32.0,19.6 - 42.4 (52),8.6,27.2,23.4,15.4,0.0,1.0,1.6,60.5,32.2,23.1,1591,2014-2016,50.91
23,48047,"""Brooks, (TX)""",93.8,65.9 - 103.1 (50),9.1,29.5,22.2,32.2,0.0,0.0,0.0,5.7,94.1,14.8,7251,2014-2016,680.14
24,48049,"""Brown, (TX)""",36.3,19.6 - 42.4 (52),9.9,32.6,27.2,17.1,0.2,0.6,3.6,72.6,21.4,19.2,37787,2014-2016,1371.67
25,48051,"""Burleson, (TX)""",62.3,58.8 - 65.8 (50),8.9,30.2,25.7,14.4,0.1,0.3,12.3,65.7,20.1,20.1,17596,2014-2016,1096.23
26,48053,"""Burnet, (TX)""",38.5,19.6 - 42.4 (52),8.8,28.8,25.0,11.5,0.6,0.7,1.5,74.1,21.8,21.5,45017,2014-2016,1733.15
27,48055,"""Caldwell, (TX)""",55.3,50.8 - 58.7 (51),9.7,28.9,26.8,16.6,0.2,1.0,6.0,41.0,50.6,13.2,40544,2014-2016,2242.08
28,48057,"""Calhoun, (TX)""",42.0,19.6 - 42.4 (52),9.6,31.0,22.0,15.7,0.0,5.0,2.5,43.1,48.1,16.5,21821,2014-2016,916.48
29,48059,"""Callahan, (TX)""",59.8,58.8 - 65.8 (50),8.7,27.8,25.1,14.9,0.0,0.2,1.4,86.8,9.1,19.5,13660,2014-2016,816.87
30,48061,"""Cameron, (TX)""",53.5,50.8 - 58.7 (51),8.4,31.3,24.7,29.1,0.1,0.6,0.3,9.3,89.3,12.5,420201,2014-2016,22480.75
31,48063,"""Camp, (TX)""",47.5,42.5 - 50.7 (49),9.8,32.6,25.3,19.2,0.3,0.3,16.8,56.5,23.9,17.8,12670,2014-2016,601.83
32,48065,"""Carson, (TX)""",46.6,42.5 - 50.7 (49),8.8,29.1,22.9,8.6,0.3,0.7,0.6,86.4,9.7,17.4,6033,2014-2016,281.14
33,48067,"""Cass, (TX)""",81.2,65.9 - 103.1 (50),10.6,33.4,26.7,17.4,0.0,0.4,16.9,76.4,4.3,21.0,30118,2014-2016,2445.58
34,48069,"""Castro, (TX)""",44.4,42.5 - 50.7 (49),9.3,28.1,22.4,18.1,0.0,1.2,0.6,32.8,63.8,14.5,7891,2014-2016,350.36
35,48071,"""Chambers, (TX)""",60.0,58.8 - 65.8 (50),9.1,27.3,27.2,9.2,0.1,1.2,8.0,68.0,21.3,10.7,39283,2014-2016,2356.98
36,48073,"""Cherokee, (TX)""",58.7,50.8 - 58.7 (51),11.2,33.2,28.0,19.4,0.5,0.5,13.5,61.2,22.4,16.8,51594,2014-2016,3028.57
37,48075,"""Childress, (TX)""",40.5,19.6 - 42.4 (52),9.2,30.3,23.5,21.5,0.9,4.8,7.2,64.0,21.7,15.2,7064,2014-2016,286.09
38,48077,"""Clay, (TX)""",59.7,58.8 - 65.8 (50),8.5,28.3,23.1,13.3,1.2,0.2,0.5,90.3,5.6,21.4,10369,2014-2016,619.03
39,48079,"""Cochran, (TX)""",62.4,58.8 - 65.8 (50),9.8,27.7,22.2,23.5,0.2,0.0,2.6,37.6,57.0,14.9,2932,2014-2016,182.96
40,48081,"""Coke, (TX)""",52.1,50.8 - 58.7 (51),8.7,28.6,27.3,15.6,0.6,0.1,0.6,76.8,21.0,26.7,3238,2014-2016,168.7
41,48083,"""Coleman, (TX)""",29.9,19.6 - 42.4 (52),8.8,27.8,23.7,20.1,0.7,0.8,2.7,77.3,17.3,22.2,8422,2014-2016,251.82
42,48085,"""Collin, (TX)""",44.4,42.5 - 50.7 (49),8.7,26.5,18.9,6.3,0.3,13.5,9.2,59.1,15.0,10.1,914075,2014-2016,40584.93
43,48087,"""Collingsworth, (TX)""",21.0,19.6 - 42.4 (52),9.2,27.9,22.0,19.7,4.2,0.1,3.4,60.2,31.2,18.4,3026,2014-2016,63.55
44,48089,"""Colorado, (TX)""",72.7,65.9 - 103.1 (50),9.2,27.9,22.5,14.5,0.1,0.0,13.0,56.9,28.9,20.0,20913,2014-2016,1520.38
45,48091,"""Comal, (TX)""",35.2,19.6 - 42.4 (52),6.7,27.3,18.8,8.6,0.0,1.0,1.9,68.6,26.7,17.5,129100,2014-2016,4544.32
46,48093,"""Comanche, (TX)""",31.9,19.6 - 42.4 (52),9.5,28.4,23.4,17.1,0.4,0.6,0.6,70.4,27.2,23.8,13492,2014-2016,430.39
47,48095,"""Concho, (TX)""",55.9,50.8 - 58.7 (51),8.7,30.9,23.6,25.8,0.1,0.9,0.6,44.8,53.0,17.3,3858,2014-2016,215.66
48,48097,"""Cooke, (TX)""",54.7,50.8 - 58.7 (51),8.7,28.8,23.4,13.8,0.6,1.0,2.4,76.3,17.3,17.9,39064,2014-2016,2136.8
49,48099,"""Coryell, (TX)""",61.0,58.8 - 65.8 (50),10.9,34.5,25.6,14.2,0.6,2.5,13.7,59.4,17.7,9.2,75818,2014-2016,4624.9
50,48101,"""Cottle, (TX)""",56.5,50.8 - 58.7 (51),9.4,27.5,24.3,21.4,0.3,0.0,10.2,53.6,32.7,25.6,1498,2014-2016,84.64
51,48103,"""Crane, (TX)""",41.0,19.6 - 42.4 (52),9.1,30.6,23.5,10.3,0.0,0.0,4.1,32.8,62.7,11.4,4836,2014-2016,198.28
52,48105,"""Crockett, (TX)""",49.2,42.5 - 50.7 (49),8.7,28.0,23.1,16.9,0.0,0.0,0.9,32.9,66.1,14.2,3836,2014-2016,188.73
53,48107,"""Crosby, (TX)""",56.8,50.8 - 58.7 (51),8.6,29.0,22.3,24.1,0.0,0.0,3.6,40.0,55.4,17.2,5895,2014-2016,334.84
54,48109,"""Culberson, (TX)""",39.6,19.6 - 42.4 (52),9.4,29.4,22.7,23.6,0.0,0.2,0.3,17.3,80.6,19.7,2257,2014-2016,89.38
55,48111,"""Dallam, (TX)""",43.5,42.5 - 50.7 (49),9.0,31.7,21.9,11.3,1.1,0.8,1.7,51.2,43.8,10.8,7207,2014-2016,313.5
56,48113,"""Dallas, (TX)""",52.7,50.8 - 58.7 (51),8.9,28.9,23.5,16.3,0.1,6.0,22.0,30.2,39.6,10.0,2552213,2014-2016,134501.63
57,48115,"""Dawson, (TX)""",63.3,58.8 - 65.8 (50),9.7,30.1,24.9,21.4,0.3,0.8,5.6,36.2,56.4,14.4,13095,2014-2016,828.91
58,48117,"""Deaf Smith, (TX)""",42.5,42.5 - 50.7 (49),8.6,29.1,21.6,17.1,0.2,0.6,0.7,25.9,71.6,12.0,18947,2014-2016,805.25
59,48119,"""Delta, (TX)""",52.1,50.8 - 58.7 (51),9.6,31.4,25.3,18.5,0.1,0.7,7.9,81.4,6.9,19.9,5172,2014-2016,269.46
60,48121,"""Denton, (TX)""",51.1,50.8 - 58.7 (51),8.6,24.1,18.2,8.2,0.2,7.8,9.0,60.8,19.1,9.2,781321,2014-2016,39925.5
61,48123,"""DeWitt, (TX)""",72.0,65.9 - 103.1 (50),9.7,29.3,25.1,18.2,0.0,0.0,9.0,55.5,34.4,18.9,20474,2014-2016,1474.13
62,48125,"""Dickens, (TX)""",64.3,58.8 - 65.8 (50),8.7,28.0,22.4,21.8,0.3,0.0,3.1,68.7,27.6,22.6,2224,2014-2016,143.0
63,48127,"""Dimmit, (TX)""",64.6,58.8 - 65.8 (50),8.6,29.1,23.1,27.6,0.0,0.1,0.0,13.2,86.5,14.7,10822,2014-2016,699.1
64,48129,"""Donley, (TX)""",47.2,42.5 - 50.7 (49),9.2,28.4,21.5,18.6,0.6,0.4,3.6,81.8,10.6,23.4,3433,2014-2016,162.04
65,48131,"""Duval, (TX)""",74.4,65.9 - 103.1 (50),9.0,26.9,23.3,26.3,0.0,0.2,1.4,8.9,89.3,18.0,11434,2014-2016,850.69
66,48133,"""Eastland, (TX)""",60.1,58.8 - 65.8 (50),8.3,30.5,23.6,20.0,0.4,0.2,2.2,79.8,15.9,21.9,18278,2014-2016,1098.51
67,48135,"""Ector, (TX)""",63.8,58.8 - 65.8 (50),8.9,33.1,30.9,13.9,0.1,1.0,4.1,34.4,58.7,9.5,155744,2014-2016,9936.47
68,48137,"""Edwards, (TX)""",50.7,42.5 - 50.7 (49),9.0,29.6,23.5,23.3,0.0,0.0,0.0,43.0,56.8,28.5,2111,2014-2016,107.03
69,48139,"""Ellis, (TX)""",57.0,50.8 - 58.7 (51),10.5,35.1,25.2,9.7,0.2,0.7,8.9,62.5,25.4,12.0,164092,2014-2016,9353.24
70,48141,"""El Paso, (TX)""",36.2,19.6 - 42.4 (52),10.3,29.5,20.9,22.7,0.2,1.1,3.0,12.4,82.1,11.4,834825,2014-2016,30220.66
71,48143,"""Erath, (TX)""",55.6,50.8 - 58.7 (51),8.5,27.4,23.0,19.5,0.4,0.8,1.6,75.3,20.5,13.8,41016,2014-2016,2280.49
72,48145,"""Falls, (TX)""",87.4,65.9 - 103.1 (50),10.7,32.0,27.2,25.6,0.2,0.2,24.2,51.5,22.7,17.0,17289,2014-2016,1511.06
73,48147,"""Fannin, (TX)""",61.4,58.8 - 65.8 (50),8.9,30.5,24.6,16.1,0.4,0.7,6.4,79.4,10.5,18.8,33787,2014-2016,2074.52
74,48149,"""Fayette, (TX)""",52.5,50.8 - 58.7 (51),9.3,26.9,20.9,11.1,0.0,0.7,5.9,71.9,20.4,23.7,24963,2014-2016,1310.56
75,48151,"""Fisher, (TX)""",48.7,42.5 - 50.7 (49),9.0,28.2,22.4,15.6,0.0,0.5,2.8,66.4,29.8,23.5,3875,2014-2016,188.71
76,48153,"""Floyd, (TX)""",49.2,42.5 - 50.7 (49),8.9,28.5,22.2,22.8,0.2,0.2,2.5,37.9,57.7,18.5,5953,2014-2016,292.89
77,48155,"""Foard, (TX)""",50.7,42.5 - 50.7 (49),9.0,28.4,22.6,18.0,0.0,0.0,2.1,76.1,21.6,26.6,1414,2014-2016,71.69
78,48157,"""Fort Bend, (TX)""",54.7,50.8 - 58.7 (51),9.1,28.6,21.9,8.3,0.1,19.2,20.2,34.3,24.1,9.7,711421,2014-2016,38914.73
79,48159,"""Franklin, (TX)""",63.4,58.8 - 65.8 (50),9.2,30.8,26.7,15.8,0.5,0.1,4.5,79.5,13.9,20.0,10639,2014-2016,674.51
80,48161,"""Freestone, (TX)""",58.8,58.8 - 65.8 (50),10.0,29.7,27.5,19.1,0.1,0.3,16.1,67.5,14.7,19.0,19646,2014-2016,1155.18
81,48163,"""Frio, (TX)""",65.4,58.8 - 65.8 (50),8.8,28.6,22.3,25.8,0.0,0.6,3.5,16.4,78.5,12.3,19110,2014-2016,1249.79
82,48165,"""Gaines, (TX)""",43.4,42.5 - 50.7 (49),8.5,30.4,26.6,14.6,0.1,0.4,2.2,56.3,40.5,8.6,19889,2014-2016,863.18
83,48167,"""Galveston, (TX)""",80.5,65.9 - 103.1 (50),9.8,31.3,23.1,12.9,0.2,3.3,12.5,58.0,23.9,13.2,321184,2014-2016,25855.31
84,48169,"""Garza, (TX)""",52.8,50.8 - 58.7 (51),8.7,27.9,23.7,30.0,0.0,0.5,4.4,40.4,53.9,11.3,6739,2014-2016,355.82
85,48171,"""Gillespie, (TX)""",26.6,19.6 - 42.4 (52),9.8,27.1,21.8,9.8,0.0,0.1,0.0,75.6,22.5,28.7,25939,2014-2016,689.98
86,48173,"""Glasscock, (TX)""",47.7,42.5 - 50.7 (49),9.0,28.0,22.5,8.7,0.0,0.0,0.0,59.4,40.5,13.9,1420,2014-2016,67.73
87,48175,"""Goliad, (TX)""",74.5,65.9 - 103.1 (50),9.4,30.1,23.4,14.3,0.0,0.1,5.3,58.6,35.6,21.0,7510,2014-2016,559.5
88,48177,"""Gonzales, (TX)""",41.0,19.6 - 42.4 (52),9.8,29.2,25.8,17.1,0.0,0.1,6.6,42.3,50.0,15.9,20558,2014-2016,842.88
89,48179,"""Gray, (TX)""",79.8,65.9 - 103.1 (50),9.6,31.8,23.5,19.4,0.8,0.7,4.2,64.4,27.9,15.8,22962,2014-2016,1832.37
90,48181,"""Grayson, (TX)""",70.7,65.9 - 103.1 (50),9.1,30.5,25.4,13.2,1.2,1.3,5.5,76.3,12.6,17.2,126146,2014-2016,8918.52
91,48183,"""Gregg, (TX)""",65.6,58.8 - 65.8 (50),10.0,31.2,25.9,17.4,0.3,1.4,20.0,58.3,18.1,14.5,123402,2014-2016,8095.17
92,48185,"""Grimes, (TX)""",57.5,50.8 - 58.7 (51),10.5,30.4,28.3,16.7,0.2,0.1,15.5,58.6,23.6,16.0,27358,2014-2016,1573.08
93,48187,"""Guadalupe, (TX)""",41.0,19.6 - 42.4 (52),10.2,31.8,22.4,9.8,0.2,1.6,7.0,51.3,37.3,13.1,150889,2014-2016,6186.45
94,48189,"""Hale, (TX)""",57.1,50.8 - 58.7 (51),8.6,31.3,25.5,21.6,0.0,0.2,4.4,34.5,58.7,12.9,34527,2014-2016,1971.49
95,48191,"""Hall, (TX)""",64.3,58.8 - 65.8 (50),9.4,29.2,23.9,25.8,0.0,0.4,7.4,56.7,34.1,22.7,3102,2014-2016,199.46
96,48193,"""Hamilton, (TX)""",79.4,65.9 - 103.1 (50),8.9,27.9,22.2,15.1,0.7,0.1,0.6,85.0,12.0,25.4,8220,2014-2016,652.67
97,48195,"""Hansford, (TX)""",33.7,19.6 - 42.4 (52),8.5,30.2,24.2,13.4,0.1,0.0,0.0,53.3,46.4,15.5,5532,2014-2016,186.43
98,48197,"""Hardeman, (TX)""",46.7,42.5 - 50.7 (49),9.0,29.3,24.5,17.8,0.4,0.4,6.9,68.6,21.3,20.0,3990,2014-2016,186.33
99,48199,"""Hardin, (TX)""",60.2,58.8 - 65.8 (50),8.8,30.1,28.3,10.8,0.2,0.5,5.6,87.0,5.3,15.8,55993,2014-2016,3370.78
100,48201,"""Harris, (TX)""",59.0,58.8 - 65.8 (50),10.5,26.9,22.7,16.6,0.1,6.8,18.5,30.6,42.2,9.6,4525519,2014-2016,267005.62
101,48203,"""Harrison, (TX)""",73.7,65.9 - 103.1 (50),11.0,34.9,29.8,17.4,0.3,0.7,21.3,63.8,12.7,15.6,66606,2014-2016,4908.86
102,48205,"""Hartley, (TX)""",54.2,50.8 - 58.7 (51),9.0,29.0,23.8,9.6,0.0,1.3,8.4,59.5,26.2,13.9,5821,2014-2016,315.5
103,48207,"""Haskell, (TX)""",44.4,42.5 - 50.7 (49),8.8,28.1,25.0,24.5,0.5,0.7,3.1,65.8,27.6,21.2,5806,2014-2016,257.79
104,48209,"""Hays, (TX)""",46.6,42.5 - 50.7 (49),9.8,27.5,17.8,12.4,0.2,1.3,3.4,55.2,37.7,10.2,194843,2014-2016,9079.68
105,48211,"""Hemphill, (TX)""",38.1,19.6 - 42.4 (52),8.8,28.3,23.0,10.0,0.3,0.3,0.7,61.8,35.1,12.4,4152,2014-2016,158.19
106,48213,"""Henderson, (TX)""",68.5,65.9 - 103.1 (50),8.6,33.3,30.5,16.8,0.8,0.7,6.5,78.9,12.1,21.3,79687,2014-2016,5458.56
107,48215,"""Hidalgo, (TX)""",53.4,50.8 - 58.7 (51),10.1,30.1,20.9,31.2,0.0,0.9,0.4,6.5,91.8,10.4,839539,2014-2016,44831.38
108,48217,"""Hill, (TX)""",63.1,58.8 - 65.8 (50),9.2,29.0,27.2,16.2,0.2,0.4,6.2,71.3,19.9,20.2,35098,2014-2016,2214.68
109,48219,"""Hockley, (TX)""",64.5,58.8 - 65.8 (50),9.1,30.7,28.3,17.1,0.5,0.2,3.6,47.7,46.9,13.5,23273,2014-2016,1501.11
110,48221,"""Hood, (TX)""",38.9,19.6 - 42.4 (52),9.1,27.8,25.4,10.3,0.8,0.8,0.6,84.8,11.9,24.0,55418,2014-2016,2155.76
111,48223,"""Hopkins, (TX)""",59.3,58.8 - 65.8 (50),9.8,31.3,27.1,15.3,0.2,0.7,6.6,73.9,16.3,17.6,35929,2014-2016,2130.59
112,48225,"""Houston, (TX)""",58.8,58.8 - 65.8 (50),9.1,27.4,27.6,22.1,0.1,0.3,24.9,61.9,10.6,20.9,22849,2014-2016,1343.52
113,48227,"""Howard, (TX)""",73.9,65.9 - 103.1 (50),10.0,36.2,24.1,17.9,0.6,0.8,5.1,50.0,41.1,12.5,36491,2014-2016,2696.68
114,48229,"""Hudspeth, (TX)""",34.9,19.6 - 42.4 (52),9.0,29.4,22.9,21.4,0.0,1.1,1.4,18.4,78.3,16.3,3702,2014-2016,129.2
115,48231,"""Hunt, (TX)""",85.6,65.9 - 103.1 (50),9.9,31.5,24.9,16.3,0.7,1.2,7.7,72.8,15.3,15.6,90322,2014-2016,7731.56
